iter	RMSE
8695	20209.66877
8696	20209.49849
8697	20209.15875
8698	20208.67511
8699	20208.51381
8700	20208.34938
8701	20208.11982
8702	20208.0589
8703	20207.75752
8704	20207.28763
8705	20207.10847
8706	20206.78893
8707	20206.39885
8708	20205.94997
8709	20205.76266
8710	20205.39394
8711	20205.05865
8712	20204.01483
8713	20203.469
8714	20203.19282
8715	20203.02752
8716	20202.46653
8717	20201.90893
8718	20201.24908
8719	20200.80769
8720	20200.55308
8721	20200.01551
8722	20199.68067
8723	20199.22148
8724	20198.88575
8725	20198.53987
8726	20198.30408
8727	20198.039
8728	20197.86575
8729	20197.61965
8730	20197.43168
8731	20197.04287
8732	20196.8514
8733	20196.37731
8734	20195.88656
8735	20195.5767
8736	20195.07909
8737	20194.75477
8738	20194.25452
8739	20193.78743
8740	20193.53695
8741	20193.24935
8742	20192.85608
8743	20192.40485
8744	20191.86499
8745	20191.60997
8746	20191.42031
8747	20191.27126
8748	20190.86137
8749	20190.57325
8750	20190.34709
8751	20190.00997
8752	20189.93104
8753	20189.76106
8754	20189.54118
8755	20189.32549
8756	20189.06467
8757	20188.54004
8758	20187.87513
8759	20187.71618
8760	20187.31856
8761	20186.91034
8762	20186.35723
8763	20186.12882
8764	20185.75051
8765	20185.38592
8766	20185.08718
8767	20184.64904
8768	20184.27184
8769	20184.02593
8770	20183.44179
8771	20182.9988
8772	20182.73128
8773	20182.28688
8774	20181.77505
8775	20181.29093
8776	20181.05702
8777	20180.76782
8778	20180.3462
8779	20179.8487
8780	20179.60295
8781	20179.12501
8782	20178.63405
8783	20178.25531
8784	20177.71018
8785	20177.48051
8786	20177.0856
8787	20176.69408
8788	20176.54942
8789	20176.29161
8790	20175.93246
8791	20175.36246
8792	20174.92925
8793	20174.44355
8794	20174.053
8795	20173.66548
8796	20172.74938
8797	20172.35646
8798	20171.9429
8799	20171.56392
8800	20171.04401
8801	20170.8419
8802	20170.53253
8803	20169.88019
8804	20169.78685
8805	20169.13175
8806	20169.07143
8807	20168.86837
8808	20168.30258
8809	20168.20184
8810	20168.16719
8811	20168.03706
8812	20167.95722
8813	20167.50917
8814	20167.37873
8815	20166.77118
8816	20166.17204
8817	20165.77756
8818	20165.5751
8819	20164.90695
8820	20164.42929
8821	20164.10563
8822	20163.81947
8823	20163.50929
8824	20163.00072
8825	20162.85669
8826	20162.35621
8827	20161.97768
8828	20161.57382
8829	20161.32032
8830	20161.23889
8831	20160.96874
8832	20160.66547
8833	20160.30153
8834	20159.81871
8835	20159.01481
8836	20158.88516
8837	20158.75496
8838	20158.34339
8839	20158.20897
8840	20157.45958
8841	20156.98048
8842	20156.90134
8843	20156.32633
8844	20155.93843
8845	20155.28396
8846	20154.88847
8847	20154.75715
8848	20154.21196
8849	20153.98388
8850	20153.75261
8851	20153.60833
8852	20153.30582
8853	20152.95487
8854	20152.5762
8855	20152.43671
8856	20151.78442
8857	20151.40457
8858	20151.0341
8859	20150.98052
8860	20150.51827
8861	20150.11985
8862	20149.70922
8863	20149.16796
8864	20148.86156
8865	20148.45147
8866	20148.10634
8867	20147.65734
8868	20147.26518
8869	20146.81124
8870	20146.36088
8871	20146.32311
8872	20145.94825
8873	20145.84047
8874	20145.46313
8875	20145.26042
8876	20145.03775
8877	20144.67249
8878	20144.28656
8879	20144.19804
8880	20144.13049
8881	20143.50485
8882	20143.14872
8883	20142.9073
8884	20142.77648
8885	20142.48797
8886	20142.27264
8887	20141.99823
8888	20141.86652
8889	20141.21384
8890	20140.89314
8891	20140.54876
8892	20140.39508
8893	20140.29728
8894	20139.95221
8895	20139.62371
8896	20139.34816
8897	20138.93771
8898	20138.62306
8899	20138.3297
8900	20137.99745
8901	20137.83795
8902	20137.62577
8903	20137.23657
8904	20136.98815
8905	20136.69979
8906	20136.27055
8907	20135.75125
8908	20135.25115
8909	20135.02151
8910	20134.52858
8911	20133.87596
8912	20133.72072
8913	20133.57774
8914	20133.49531
8915	20133.03436
8916	20132.69286
8917	20132.51463
8918	20132.13477
8919	20131.84402
8920	20131.41335
8921	20131.05922
8922	20131.02212
8923	20130.5837
8924	20130.51551
8925	20130.23797
8926	20130.02246
8927	20129.77061
8928	20129.28604
8929	20128.93964
8930	20128.91066
8931	20128.59807
8932	20127.63387
8933	20127.27327
8934	20126.84278
8935	20126.197
8936	20125.88525
8937	20125.29839
8938	20125.13631
8939	20124.21581
8940	20124.03625
8941	20123.97351
8942	20123.2571
8943	20122.71952
8944	20122.40216
8945	20121.80744
8946	20121.72284
8947	20121.36811
8948	20120.9825
8949	20120.60349
8950	20120.00045
8951	20119.32553
8952	20119.22787
8953	20119.17319
8954	20118.87095
8955	20118.48343
8956	20118.14333
8957	20118.05213
8958	20117.25927
8959	20117.20986
8960	20116.94925
8961	20116.65939
8962	20116.19002
8963	20115.72505
8964	20115.65822
8965	20115.23731
8966	20114.92344
8967	20113.98669
8968	20113.77838
8969	20113.32309
8970	20112.82122
8971	20112.45651
8972	20111.84941
8973	20111.54497
8974	20111.09684
8975	20110.89476
8976	20110.53317
8977	20110.12488
8978	20109.74674
8979	20109.30749
8980	20109.02552
8981	20108.86845
8982	20108.71186
8983	20108.47393
8984	20108.17206
8985	20107.6283
8986	20107.33801
8987	20106.65812
8988	20106.20008
8989	20105.83429
8990	20105.36394
8991	20104.92436
8992	20104.66552
8993	20104.26203
8994	20103.78842
8995	20103.52143
8996	20102.8698
8997	20102.45238
8998	20102.22327
8999	20102.00239
9000	20101.62999
9001	20101.50666
9002	20101.04269
9003	20100.58489
9004	20100.27874
9005	20099.95865
9006	20099.61882
9007	20099.31943
9008	20098.98331
9009	20098.84912
9010	20098.4436
9011	20097.82601
9012	20097.37837
9013	20097.0056
9014	20096.48679
9015	20096.04853
9016	20095.84995
9017	20095.57294
9018	20095.21262
9019	20095.02527
9020	20094.87899
9021	20094.45738
9022	20094.01924
9023	20093.58468
9024	20093.3806
9025	20093.13848
9026	20092.79038
9027	20092.38139
9028	20092.10695
9029	20091.86216
9030	20091.57634
9031	20091.26883
9032	20091.14157
9033	20090.9091
9034	20090.33678
9035	20090.18559
9036	20089.72855
9037	20089.20205
9038	20089.07605
9039	20088.75936
9040	20088.28577
9041	20087.8667
9042	20087.8022
9043	20087.48804
9044	20087.40531
9045	20087.33195
9046	20086.94492
9047	20086.56956
9048	20086.36284
9049	20086.3249
9050	20086.09885
9051	20085.40713
9052	20085.22593
9053	20084.72349
9054	20084.12468
9055	20083.63197
9056	20083.27256
9057	20082.9914
9058	20082.60697
9059	20082.3825
9060	20082.1426
9061	20081.91903
9062	20081.82748
9063	20081.5457
9064	20081.29628
9065	20080.88209
9066	20080.44658
9067	20080.10097
9068	20079.40243
9069	20078.94736
9070	20078.50701
9071	20078.10509
9072	20077.35051
9073	20077.04289
9074	20076.74251
9075	20076.13015
9076	20075.72097
9077	20075.49663
9078	20075.00224
9079	20074.71338
9080	20074.30642
9081	20074.11629
9082	20073.95288
9083	20073.70603
9084	20073.1359
9085	20072.60936
9086	20072.06731
9087	20071.68193
9088	20071.51313
9089	20071.4492
9090	20071.39294
9091	20071.16131
9092	20070.72881
9093	20070.17765
9094	20069.72262
9095	20069.55715
9096	20069.17478
9097	20069.01329
9098	20068.91672
9099	20068.74307
9100	20068.39318
9101	20068.03501
9102	20067.63618
9103	20067.53563
9104	20067.27282
9105	20066.76679
9106	20066.34915
9107	20066.09544
9108	20066.05836
9109	20065.8224
9110	20065.70984
9111	20065.4311
9112	20064.92662
9113	20064.75519
9114	20064.68958
9115	20063.86429
9116	20063.61526
9117	20063.56861
9118	20063.2872
9119	20062.85775
9120	20062.70527
9121	20062.40913
9122	20061.7688
9123	20061.4684
9124	20061.32702
9125	20060.93608
9126	20060.3838
9127	20060.04655
9128	20059.35794
9129	20059.22226
9130	20058.76143
9131	20058.01095
9132	20057.80608
9133	20057.49723
9134	20057.42979
9135	20056.96526
9136	20056.41586
9137	20056.23758
9138	20055.93885
9139	20055.48533
9140	20054.96099
9141	20054.48031
9142	20054.31303
9143	20054.00985
9144	20053.71529
9145	20053.02758
9146	20052.66159
9147	20052.37537
9148	20052.14103
9149	20052.01095
9150	20051.46381
9151	20051.22955
9152	20050.72608
9153	20050.57514
9154	20050.31228
9155	20049.76869
9156	20049.47384
9157	20049.17425
9158	20049.05518
9159	20048.69622
9160	20048.33969
9161	20047.85382
9162	20047.25407
9163	20046.64984
9164	20046.35196
9165	20045.98899
9166	20045.58017
9167	20045.1182
9168	20044.78819
9169	20044.20974
9170	20044.18204
9171	20043.93701
9172	20043.49568
9173	20043.12903
9174	20042.60748
9175	20042.21224
9176	20041.76875
9177	20041.5158
9178	20041.10437
9179	20040.73879
9180	20040.43649
9181	20040.24371
9182	20039.66112
9183	20039.4807
9184	20038.97889
9185	20038.39615
9186	20038.28355
9187	20037.75868
9188	20037.37978
9189	20037.23019
9190	20037.14986
9191	20036.42005
9192	20036.05344
9193	20035.76113
9194	20035.29898
9195	20035.1819
9196	20034.90655
9197	20034.87789
9198	20034.67853
9199	20034.38504
9200	20033.96934
9201	20033.50507
9202	20033.05109
9203	20032.94571
9204	20032.51455
9205	20032.12906
9206	20031.84285
9207	20031.74569
9208	20030.93267
9209	20030.25846
9210	20029.78538
9211	20029.30204
9212	20028.87312
9213	20028.23157
9214	20028.06475
9215	20027.73666
9216	20027.30805
9217	20027.01101
9218	20026.59939
9219	20026.32658
9220	20025.82878
9221	20025.38957
9222	20025.07187
9223	20024.96973
9224	20024.57208
9225	20024.04176
9226	20023.74815
9227	20023.33676
9228	20022.98631
9229	20022.70172
9230	20022.23512
9231	20021.86457
9232	20021.68412
9233	20021.06557
9234	20021.0306
9235	20020.59421
9236	20020.35847
9237	20019.91862
9238	20019.37154
9239	20019.06356
9240	20018.70731
9241	20018.27147
9242	20017.95609
9243	20017.87829
9244	20017.69752
9245	20017.3467
9246	20016.98781
9247	20016.82962
9248	20016.24049
9249	20016.16135
9250	20015.80585
9251	20014.80987
9252	20014.67196
9253	20014.20597
9254	20013.80513
9255	20013.5532
9256	20013.20888
9257	20012.7992
9258	20012.61483
9259	20012.44236
9260	20012.06983
9261	20011.6337
9262	20011.35455
9263	20011.23083
9264	20010.8205
9265	20010.67404
9266	20009.53022
9267	20009.31102
9268	20009.0352
9269	20008.74987
9270	20008.51386
9271	20008.09266
9272	20007.55066
9273	20007.33331
9274	20006.99342
9275	20006.60062
9276	20006.22805
9277	20005.61004
9278	20005.21149
9279	20004.8045
9280	20004.72441
9281	20004.5648
9282	20004.36542
9283	20003.78199
9284	20003.52647
9285	20003.14926
9286	20002.77691
9287	20002.35509
9288	20001.99613
9289	20001.89892
9290	20001.69045
9291	20001.19388
9292	20000.92786
9293	20000.66552
9294	20000.38587
9295	19999.748
9296	19999.19879
9297	19998.65358
9298	19998.40262
9299	19998.36145
9300	19998.09146
9301	19997.81097
9302	19997.38555
9303	19996.90356
9304	19996.45875
9305	19995.94743
9306	19995.67927
9307	19995.32641
9308	19994.8605
9309	19994.57974
9310	19994.49451
9311	19994.40414
9312	19994.0515
9313	19993.56683
9314	19993.32299
9315	19993.29147
9316	19992.84858
9317	19992.23938
9318	19991.79186
9319	19991.69554
9320	19991.63965
9321	19991.2051
9322	19990.83297
9323	19990.30851
9324	19989.94796
9325	19989.37629
9326	19989.02318
9327	19988.66068
9328	19988.17444
9329	19988.14655
9330	19988.00344
9331	19987.65625
9332	19987.46022
9333	19987.27417
9334	19987.04858
9335	19986.60789
9336	19986.38413
9337	19986.19836
9338	19986.0052
9339	19985.73123
9340	19985.40137
9341	19985.20456
9342	19984.76266
9343	19984.25942
9344	19984.18813
9345	19983.99136
9346	19983.81228
9347	19983.38748
9348	19983.28641
9349	19982.73254
9350	19981.6002
9351	19981.36605
9352	19981.17136
9353	19980.7244
9354	19980.28253
9355	19980.02233
9356	19979.83513
9357	19979.4809
9358	19979.11565
9359	19978.72094
9360	19978.37649
9361	19978.24469
9362	19977.46651
9363	19977.03913
9364	19976.68229
9365	19976.20525
9366	19975.87325
9367	19975.41968
9368	19975.02806
9369	19974.56451
9370	19974.14629
9371	19973.98856
9372	19973.71361
9373	19973.36337
9374	19972.89223
9375	19972.57952
9376	19972.41404
9377	19971.95241
9378	19971.40254
9379	19971.16245
9380	19970.75569
9381	19970.29051
9382	19970.0129
9383	19969.26721
9384	19968.82787
9385	19968.42496
9386	19968.06327
9387	19967.69813
9388	19967.61163
9389	19967.36211
9390	19966.64862
9391	19966.58237
9392	19966.16327
9393	19966.13464
9394	19965.72822
9395	19965.66327
9396	19965.23996
9397	19964.79388
9398	19964.41868
9399	19964.29915
9400	19963.79663
9401	19963.59533
9402	19963.3777
9403	19963.19677
9404	19962.90776
9405	19962.50395
9406	19962.46105
9407	19961.98833
9408	19961.4732
9409	19961.25972
9410	19961.21833
9411	19960.95117
9412	19960.73624
9413	19960.14807
9414	19959.6824
9415	19959.16901
9416	19958.64087
9417	19958.23862
9418	19958.01706
9419	19957.74102
9420	19957.2657
9421	19957.04408
9422	19956.59687
9423	19956.16884
9424	19955.91901
9425	19955.63062
9426	19955.52832
9427	19955.05715
9428	19954.63093
9429	19954.52994
9430	19954.17408
9431	19953.4437
9432	19952.74706
9433	19952.64222
9434	19952.18133
9435	19951.88386
9436	19951.52989
9437	19951.07564
9438	19950.65413
9439	19950.07041
9440	19949.98248
9441	19949.58025
9442	19949.36005
9443	19949.16932
9444	19949.03288
9445	19948.44442
9446	19948.0292
9447	19947.60827
9448	19947.40072
9449	19946.76051
9450	19946.24585
9451	19946.03271
9452	19945.70131
9453	19945.43125
9454	19945.21428
9455	19945.11169
9456	19944.93831
9457	19944.90545
9458	19944.48259
9459	19944.08696
9460	19943.79838
9461	19943.39485
9462	19943.27467
9463	19943.12491
9464	19942.95181
9465	19942.73416
9466	19942.51111
9467	19941.94967
9468	19941.62678
9469	19941.02833
9470	19940.84185
9471	19940.57147
9472	19939.99695
9473	19939.76531
9474	19939.39902
9475	19939.34109
9476	19938.79556
9477	19938.35282
9478	19938.31142
9479	19937.31896
9480	19937.04735
9481	19936.83896
9482	19936.30704
9483	19936.11043
9484	19935.64027
9485	19935.41695
9486	19935.04324
9487	19934.72156
9488	19934.67616
9489	19934.32747
9490	19933.80396
9491	19933.77126
9492	19933.43928
9493	19933.02068
9494	19932.79309
9495	19932.60134
9496	19932.45394
9497	19932.1648
9498	19931.48256
9499	19931.18544
9500	19930.75715
9501	19930.40974
9502	19929.79036
9503	19929.423
9504	19929.23561
9505	19928.85589
9506	19928.69824
9507	19928.29954
9508	19927.96754
9509	19927.48923
9510	19927.24882
9511	19926.96879
9512	19926.59662
9513	19925.77966
9514	19925.50766
9515	19925.14026
9516	19924.43728
9517	19924.37737
9518	19923.38762
9519	19922.91575
9520	19922.63871
9521	19922.11607
9522	19921.65862
9523	19921.38366
9524	19921.06161
9525	19920.7579
9526	19920.44164
9527	19920.04921
9528	19920.01978
9529	19919.52902
9530	19919.20394
9531	19918.88693
9532	19918.66355
9533	19918.5017
9534	19918.06064
9535	19917.28268
9536	19916.72845
9537	19916.11878
9538	19915.62058
9539	19915.43678
9540	19914.83425
9541	19914.43111
9542	19914.15353
9543	19913.80635
9544	19913.4817
9545	19913.3625
9546	19913.28367
9547	19913.05912
9548	19912.77614
9549	19912.19296
9550	19912.10635
9551	19911.78055
9552	19911.35809
9553	19911.02817
9554	19910.7374
9555	19910.02452
9556	19909.59111
9557	19909.56751
9558	19909.18566
9559	19908.60873
9560	19908.36897
9561	19907.89437
9562	19907.57358
9563	19907.34784
9564	19906.9397
9565	19906.51357
9566	19906.24013
9567	19905.59988
9568	19905.33518
9569	19904.98746
9570	19904.58048
9571	19904.15487
9572	19903.85019
9573	19903.7112
9574	19903.07052
9575	19902.99337
9576	19902.51805
9577	19902.21075
9578	19901.77871
9579	19901.41097
9580	19901.2
9581	19900.95831
9582	19900.26801
9583	19899.76752
9584	19899.31162
9585	19899.02067
9586	19898.5099
9587	19898.1693
9588	19897.84345
9589	19897.45798
9590	19896.98694
9591	19896.70445
9592	19896.28
9593	19895.90398
9594	19895.45751
9595	19895.08431
9596	19894.91679
9597	19894.6905
9598	19894.36654
9599	19893.98894
9600	19893.82496
9601	19893.56901
9602	19893.28816
9603	19892.71954
9604	19892.26867
9605	19892.0474
9606	19891.89532
9607	19891.76671
9608	19891.64847
9609	19891.19321
9610	19890.87705
9611	19890.67519
9612	19890.39076
9613	19890.34407
9614	19889.86828
9615	19889.32719
9616	19889.19887
9617	19888.88303
9618	19888.37462
9619	19887.84994
9620	19887.70279
9621	19887.24395
9622	19886.96779
9623	19886.7079
9624	19886.38656
9625	19886.30688
9626	19886.0042
9627	19885.89535
9628	19885.16715
9629	19884.94293
9630	19884.67437
9631	19884.19448
9632	19883.3934
9633	19883.24116
9634	19882.85878
9635	19882.52488
9636	19882.12652
9637	19881.83678
9638	19881.45443
9639	19880.98318
9640	19880.60426
9641	19879.83981
9642	19879.57181
9643	19879.19153
9644	19878.78866
9645	19878.26603
9646	19877.96184
9647	19877.50715
9648	19877.2314
9649	19876.87736
9650	19876.72774
9651	19876.40637
9652	19876.34934
9653	19875.99373
9654	19875.43496
9655	19875.11617
9656	19874.65882
9657	19874.62995
9658	19874.31071
9659	19874.0011
9660	19873.38034
9661	19873.19558
9662	19872.68445
9663	19872.49591
9664	19871.86677
9665	19871.64602
9666	19871.06754
9667	19870.78388
9668	19870.50884
9669	19870.379
9670	19869.94533
9671	19869.90815
9672	19869.49443
9673	19869.3387
9674	19868.91553
9675	19868.75704
9676	19868.58844
9677	19868.136
9678	19867.6288
9679	19867.15243
9680	19866.87073
9681	19866.43599
9682	19866.06569
9683	19865.60066
9684	19865.32622
9685	19864.90301
9686	19864.30257
9687	19863.77303
9688	19863.35638
9689	19862.77926
9690	19862.6083
9691	19862.23945
9692	19861.94022
9693	19861.61245
9694	19861.17568
9695	19861.139
9696	19860.37489
9697	19860.08615
9698	19859.67889
9699	19859.59854
9700	19859.18336
9701	19858.69423
9702	19858.41419
9703	19857.99963
9704	19857.59875
9705	19857.35556
9706	19857.28246
9707	19856.89984
9708	19856.73099
9709	19856.61841
9710	19856.5718
9711	19856.15292
9712	19855.6969
9713	19855.24308
9714	19855.17373
9715	19855.08997
9716	19854.78204
9717	19854.47431
9718	19854.1045
9719	19853.68267
9720	19853.53452
9721	19853.49901
9722	19853.30944
9723	19853.04018
9724	19852.63796
9725	19851.95286
9726	19851.6383
9727	19851.48742
9728	19851.32747
9729	19851.20587
9730	19850.77482
9731	19850.27269
9732	19850.04278
9733	19849.81512
9734	19849.67649
9735	19849.40373
9736	19849.06637
9737	19848.91458
9738	19848.70878
9739	19848.55943
9740	19848.2365
9741	19847.8095
9742	19847.26139
9743	19846.67341
9744	19846.14897
9745	19845.65364
9746	19845.28494
9747	19844.82238
9748	19844.42078
9749	19844.04694
9750	19843.86585
9751	19843.83521
9752	19843.70113
9753	19843.65139
9754	19843.42043
9755	19843.01069
9756	19842.7654
9757	19842.26035
9758	19841.72598
9759	19841.47796
9760	19841.17346
9761	19840.7079
9762	19840.08193
9763	19839.72889
9764	19839.68421
9765	19839.36283
9766	19839.32151
9767	19839.10777
9768	19838.79429
9769	19838.10787
9770	19837.53912
9771	19836.80224
9772	19836.68113
9773	19836.18202
9774	19836.09985
9775	19835.11553
9776	19834.50077
9777	19834.19998
9778	19833.96366
9779	19833.17439
9780	19832.71535
9781	19832.12599
9782	19831.61465
9783	19831.20937
9784	19831.05372
9785	19830.665
9786	19830.56139
9787	19830.5081
9788	19830.28557
9789	19830.05935
9790	19829.62224
9791	19829.25343
9792	19829.03586
9793	19828.65838
9794	19828.33668
9795	19828.09263
9796	19827.7226
9797	19827.36801
9798	19826.95617
9799	19826.68994
9800	19826.61621
9801	19826.26669
9802	19825.8764
9803	19825.65838
